tick address bitflip_pos qt_err will_recode curr_ecc next_ecc block_pos data_write data_rec fixed
1732824 72 0 6 False 3 -1 0 14955 3a6b True
1732850 460 0 6 False 3 -1 0 11760 2df0 True
1732876 1872 0 6 False 3 -1 0 54420 d494 True
1732902 6514 0 0 False 1 -1 3 38196 9534 True
1732928 2849 0 18 False 3 -1 1 32310 7e36 True
1732954 6976 0 0 False 1 -1 3 30384 76b0 True
1732980 2077 0 18 False 3 -1 1 24397 5f4d True
1733006 1780 0 6 False 3 -1 0 14992 3a90 True
1733032 2083 0 18 False 3 -1 1 39577 9a99 True
1733058 7561 0 0 False 1 -1 3 58160 e330 True
1733084 940 0 6 False 3 -1 0 31422 7abe True
1733110 555 0 6 False 3 -1 0 21 0015 True
1733136 831 0 6 False 3 -1 0 17774 456e True
1733162 7027 0 0 False 1 -1 3 20594 5072 True
1733188 1293 0 6 False 3 -1 0 9125 23a5 True
1733214 1887 0 6 False 3 -1 0 22418 5792 True
1733240 2481 0 18 False 3 -1 1 49978 c33a True
1733266 6968 0 0 False 1 -1 3 34730 87aa True
1733292 2325 0 18 False 3 -1 1 16492 406c True
1733318 7638 0 0 False 1 -1 3 63485 f7fd True
1733344 6117 0 0 False 1 -1 3 17398 43f6 True
1733370 7966 0 0 False 1 -1 3 36793 8fb9 True
1733396 6185 0 0 False 1 -1 3 42807 a737 True
1733422 4174 0 18 False 3 -1 2 36207 8d6f True
1733448 851 0 6 False 3 -1 0 9176 23d8 True
1733474 3200 0 18 False 3 -1 1 10614 2976 True
1733500 1394 0 6 False 3 -1 0 17889 45e1 True
1733526 3540 0 18 False 3 -1 1 61884 f1bc True
1733552 3913 0 18 False 3 -1 1 42077 a45d True
1733578 2930 0 18 False 3 -1 1 43747 aae3 True
1733604 5940 0 18 False 3 -1 2 8135 1fc7 True
1733630 3603 0 18 False 3 -1 1 45515 b1cb True
1733656 6583 0 0 False 1 -1 3 117 0075 True
1733682 4041 0 18 False 3 -1 2 7668 1df4 True
1733708 5584 0 18 False 3 -1 2 4571 11db True
1733734 7135 0 0 False 1 -1 3 22068 5634 True
1733760 429 0 6 False 3 -1 0 51936 cae0 True
1733786 404 0 6 False 3 -1 0 38469 9645 True
1733812 1895 0 6 False 3 -1 0 46435 b563 True
1733838 5220 0 18 False 3 -1 2 26218 666a True
1733864 2627 0 18 False 3 -1 1 5860 16e4 True
1733890 6112 0 0 False 1 -1 3 39693 9b0d True
1733916 4345 0 18 False 3 -1 2 2614 0a36 True
1733942 1250 0 6 False 3 -1 0 64951 fdb7 True
1733968 6775 0 0 False 1 -1 3 12954 329a True
1733994 3766 0 18 False 3 -1 1 43532 aa0c True
1734020 6164 0 0 False 1 -1 3 54003 d2f3 True
1734046 2369 0 18 False 3 -1 1 60124 eadc True
1734072 3728 0 18 False 3 -1 1 34047 84ff True
1734098 3233 0 18 False 3 -1 1 14318 37ee True
1734124 494 0 6 False 3 -1 0 41617 a291 True
1734150 4547 0 18 False 3 -1 2 55459 d8a3 True
1734176 4622 0 18 False 3 -1 2 61712 f110 True
1734202 3075 0 18 False 3 -1 1 15308 3bcc True
1734228 5906 0 18 False 3 -1 2 40131 9cc3 True
1734254 4579 0 18 False 3 -1 2 39420 99fc True
1734280 3235 0 18 False 3 -1 1 12272 2ff0 True
1734306 4151 0 18 False 3 -1 2 51988 cb14 True
1734332 5143 0 18 False 3 -1 2 23557 5c05 True
1734358 922 0 6 False 3 -1 0 59205 e745 True
1734384 7951 0 0 False 1 -1 3 24137 5e49 True
1734410 5370 0 18 False 3 -1 2 10974 2ade True
1734436 5008 0 18 False 3 -1 2 43109 a865 True
1734462 2823 0 18 False 3 -1 1 14814 39de True
1734488 2914 0 18 False 3 -1 1 1728 06c0 True
1734514 2356 0 18 False 3 -1 1 2754 0ac2 True
1734540 4804 0 18 False 3 -1 2 54907 d67b True
1734566 3010 0 18 False 3 -1 1 39825 9b91 True
1734592 5539 0 18 False 3 -1 2 49728 c240 True
1734618 1539 0 6 False 3 -1 0 30509 772d True
1734644 3451 0 18 False 3 -1 1 41157 a0c5 True
1734670 3463 0 18 False 3 -1 1 35510 8ab6 True
1734696 5619 0 18 False 3 -1 2 50963 c713 True
1734722 6448 0 0 False 1 -1 3 12755 31d3 True
1734748 2787 0 18 False 3 -1 1 37969 9451 True
1734774 6220 0 0 False 1 -1 3 52270 cc2e True
1734800 6829 0 0 False 1 -1 3 31553 7b41 True
1734826 6059 0 0 False 1 -1 3 57318 dfe6 True
1734852 4493 0 18 False 3 -1 2 28143 6def True
1734878 458 0 6 False 3 -1 0 64188 fabc True
1734904 3854 0 18 False 3 -1 1 25351 6307 True
1734930 4007 0 18 False 3 -1 2 61156 eee4 True
1734956 2036 0 18 False 3 -1 1 17974 4636 True
1734982 6585 0 0 False 1 -1 3 27517 6b7d True
1735008 1207 0 6 False 3 -1 0 9097 2389 True
1735034 5791 0 18 False 3 -1 2 54129 d371 True
1735060 4322 0 18 False 3 -1 2 8793 2259 True
1735086 7204 0 0 False 1 -1 3 21062 5246 True
1735112 4756 0 18 False 3 -1 2 15391 3c1f True
1735138 1819 0 6 False 3 -1 0 37414 9226 True
1735164 4311 0 18 False 3 -1 2 31896 7c98 True
1735190 2865 0 18 False 3 -1 1 61476 f024 True
1735216 5142 0 18 False 3 -1 2 3199 0c7f True
1735242 4897 0 18 False 3 -1 2 22949 59a5 True
1735268 6152 0 0 False 1 -1 3 13384 3448 True
1735294 623 0 6 False 3 -1 0 21847 5557 True
1735320 3268 0 18 False 3 -1 1 50955 c70b True
1735346 2765 0 18 False 3 -1 1 20801 5141 True
1735372 2711 0 18 False 3 -1 1 13614 352e True
1735398 3005 0 18 False 3 -1 1 25155 6243 True
1735424 3407 0 18 False 3 -1 1 51017 c749 True
1735450 2055 0 18 False 3 -1 1 29468 731c True
1735476 132 0 6 False 3 -1 0 19339 4b8b True
1735502 1721 0 6 False 3 -1 0 6568 19a8 True
1735528 2140 0 18 False 3 -1 1 12725 31b5 True
1735554 4726 0 18 False 3 -1 2 22682 589a True
1735580 640 0 6 False 3 -1 0 25487 638f True
1735606 2261 0 18 False 3 -1 1 23987 5db3 True
1735632 5344 0 18 False 3 -1 2 36194 8d62 True
1735658 7272 0 0 False 1 -1 3 63240 f708 True
1735684 6316 0 0 False 1 -1 3 49022 bf7e True
1735710 856 0 6 False 3 -1 0 44703 ae9f True
1735736 2291 0 18 False 3 -1 1 47224 b878 True
1735762 4294 0 18 False 3 -1 2 21581 544d True
1735788 1094 0 6 False 3 -1 0 24263 5ec7 True
1735814 5021 0 18 False 3 -1 2 13386 344a True
1735840 1412 0 6 False 3 -1 0 39531 9a6b True
1735866 4825 0 18 False 3 -1 2 46544 b5d0 True
1735892 5126 0 18 False 3 -1 2 48545 bda1 True
1735918 4415 0 18 False 3 -1 2 46460 b57c True
1735944 4645 0 18 False 3 -1 2 60792 ed78 True
1735970 2671 0 18 False 3 -1 1 1969 07b1 True
1735996 5063 0 18 False 3 -1 2 39859 9bb3 True
1736022 5679 0 18 False 3 -1 2 54157 d38d True
1736048 351 0 6 False 3 -1 0 46914 b742 True
1736074 6459 0 0 False 1 -1 3 29743 742f True
1736100 3313 0 18 False 3 -1 1 45855 b31f True
1736126 5475 0 18 False 3 -1 2 19220 4b14 True
1736152 359 0 6 False 3 -1 0 51369 c8a9 True
1736178 660 0 6 False 3 -1 0 54058 d32a True
1736204 465 0 6 False 3 -1 0 46656 b640 True
1736230 5183 0 18 False 3 -1 2 11606 2d56 True
1736256 1718 0 6 False 3 -1 0 63295 f73f True
1736282 1114 0 6 False 3 -1 0 59798 e996 True
1736308 7159 0 0 False 1 -1 3 39106 98c2 True
1736334 6515 0 0 False 1 -1 3 37609 92e9 True
1736360 7323 0 0 False 1 -1 3 4729 1279 True
1736386 1920 0 6 False 3 -1 0 31861 7c75 True
1736412 563 0 6 False 3 -1 0 16778 418a True
1736438 4210 0 18 False 3 -1 2 2179 0883 True
1736464 2704 0 18 False 3 -1 1 33787 83fb True
1736490 2140 0 18 False 3 -1 1 18144 46e0 True
1736516 6762 0 0 False 1 -1 3 54145 d381 True
1736542 2112 0 18 False 3 -1 1 13548 34ec True
1736568 2581 0 18 False 3 -1 1 34819 8803 True
1736594 7625 0 0 False 1 -1 3 39601 9ab1 True
1736620 3846 0 18 False 3 -1 1 6982 1b46 True
1736646 4365 0 18 False 3 -1 2 19154 4ad2 True
1736672 4931 0 18 False 3 -1 2 57881 e219 True
1736698 7193 0 0 False 1 -1 3 63821 f94d True
1736724 4562 0 18 False 3 -1 2 2128 0850 True
1736750 5448 0 18 False 3 -1 2 44006 abe6 True
1736776 1067 0 6 False 3 -1 0 42482 a5f2 True
1736802 5449 0 18 False 3 -1 2 25005 61ad True
1736828 5662 0 18 False 3 -1 2 28227 6e43 True
1736854 4710 0 18 False 3 -1 2 15290 3bba True
1736880 7270 0 0 False 1 -1 3 63784 f928 True
1736906 4211 0 18 False 3 -1 2 17344 43c0 True
1736932 3989 0 18 False 3 -1 1 44819 af13 True
1736958 6993 0 0 False 1 -1 3 47228 b87c True
1736984 1199 0 6 False 3 -1 0 64944 fdb0 True
1737010 2911 0 18 False 3 -1 1 13635 3543 True
1737036 4010 0 18 False 3 -1 2 48232 bc68 True
1737062 1683 0 6 False 3 -1 0 22656 5880 True
1737088 5808 0 18 False 3 -1 2 13203 3393 True
1737114 123 0 6 False 3 -1 0 49884 c2dc True
1737140 4027 0 18 False 3 -1 2 63726 f8ee True
1737166 4592 0 18 False 3 -1 2 32337 7e51 True
1737192 6639 0 0 False 1 -1 3 32248 7df8 True
1737218 1985 0 6 False 3 -1 0 6048 17a0 True
1737244 962 0 6 False 3 -1 0 41996 a40c True
1737270 1880 0 6 False 3 -1 0 47205 b865 True
1737296 6373 0 0 False 1 -1 3 12548 3104 True
1737322 1397 0 6 False 3 -1 0 53275 d01b True
1737348 4025 0 18 False 3 -1 2 43342 a94e True
1737374 1673 0 6 False 3 -1 0 9977 26f9 True
1737400 7490 0 0 False 1 -1 3 44375 ad57 True
1737426 62 0 6 False 3 -1 0 30506 772a True
1737452 5737 0 18 False 3 -1 2 5631 15ff True
1737478 3276 0 18 False 3 -1 1 38115 94e3 True
1737504 2003 0 18 False 3 -1 1 29460 7314 True
1737530 6752 0 0 False 1 -1 3 42949 a7c5 True
1737556 4422 0 18 False 3 -1 2 48060 bbbc True
1737582 7092 0 0 False 1 -1 3 54455 d4b7 True
1737608 4333 0 18 False 3 -1 2 59313 e7b1 True
1737634 3942 0 18 False 3 -1 1 58625 e501 True
1737660 2010 0 18 False 3 -1 1 26962 6952 True
1737686 5886 0 18 False 3 -1 2 42793 a729 True
1737712 959 0 6 False 3 -1 0 64719 fccf True
1737738 480 0 6 False 3 -1 0 53079 cf57 True
1737764 2619 0 18 False 3 -1 1 60567 ec97 True
1737790 2980 0 18 False 3 -1 1 17465 4439 True
1737816 2434 0 18 False 3 -1 1 9953 26e1 True
1737842 4257 0 18 False 3 -1 2 985 03d9 True
1737868 5974 0 18 False 3 -1 2 44135 ac67 True
1737894 7134 0 0 False 1 -1 3 54798 d60e True
1737920 302 0 6 False 3 -1 0 21821 553d True
1737946 4623 0 18 False 3 -1 2 2441 0989 True
1737972 2825 0 18 False 3 -1 1 18848 49a0 True
1737998 3682 0 18 False 3 -1 1 43765 aaf5 True
1738024 3372 0 18 False 3 -1 1 34176 8580 True
1738050 7614 0 0 False 1 -1 3 38116 94e4 True
1738076 1733 0 6 False 3 -1 0 1413 0585 True
1738102 4229 0 18 False 3 -1 2 16356 3fe4 True
1738128 4644 0 18 False 3 -1 2 4471 1177 True
1738154 3670 0 18 False 3 -1 1 37808 93b0 True
1738180 6979 0 0 False 1 -1 3 14733 398d True
1738206 690 0 6 False 3 -1 0 44499 add3 True
1738232 352 0 6 False 3 -1 0 52837 ce65 True
1738258 3600 0 18 False 3 -1 1 20736 5100 True
1738284 1356 0 6 False 3 -1 0 40901 9fc5 True
1738310 2518 0 18 False 3 -1 1 21880 5578 True
1738336 4727 0 18 False 3 -1 2 13604 3524 True
1738362 5885 0 18 False 3 -1 2 38409 9609 True
1738388 2262 0 18 False 3 -1 1 36261 8da5 True
1738414 2359 0 18 False 3 -1 1 43325 a93d True
1738440 3769 0 18 False 3 -1 1 33150 817e True
1738466 536 0 6 False 3 -1 0 14265 37b9 True
1738492 6510 0 0 False 1 -1 3 50853 c6a5 True
1738518 2561 0 18 False 3 -1 1 49440 c120 True
1738544 4467 0 18 False 3 -1 2 36428 8e4c True
1738570 5412 0 18 False 3 -1 2 58232 e378 True
1738596 5397 0 18 False 3 -1 2 19729 4d11 True
1738622 6326 0 0 False 1 -1 3 48274 bc92 True
1738648 107 0 6 False 3 -1 0 45822 b2fe True
1738674 2567 0 18 False 3 -1 1 57528 e0b8 True
1738700 5234 0 18 False 3 -1 2 11489 2ce1 True
1738726 5732 0 18 False 3 -1 2 24993 61a1 True
1738752 7169 0 0 False 1 -1 3 5063 13c7 True
1738778 9 0 6 False 3 -1 0 34005 84d5 True
1738804 5513 0 18 False 3 -1 2 24156 5e5c True
1738830 3763 0 18 False 3 -1 1 48080 bbd0 True
1738856 2891 0 18 False 3 -1 1 47282 b8b2 True
1738882 2404 0 18 False 3 -1 1 2665 0a69 True
1738908 5438 0 18 False 3 -1 2 52767 ce1f True
1738934 7743 0 0 False 1 -1 3 60455 ec27 True
1738960 6607 0 0 False 1 -1 3 1289 0509 True
1738986 271 0 6 False 3 -1 0 16510 407e True
1739012 3433 0 18 False 3 -1 1 62078 f27e True
1739038 6250 0 0 False 1 -1 3 3421 0d5d True
1739064 6124 0 0 False 1 -1 3 10642 2992 True
1739090 2826 0 18 False 3 -1 1 48199 bc47 True
1739116 1414 0 6 False 3 -1 0 33033 8109 True
1739142 2330 0 18 False 3 -1 1 14903 3a37 True
1739168 1479 0 6 False 3 -1 0 10662 29a6 True
1739194 364 0 6 False 3 -1 0 63802 f93a True
1739220 1315 0 6 False 3 -1 0 50460 c51c True
1739246 367 0 6 False 3 -1 0 36547 8ec3 True
1739272 6287 0 0 False 1 -1 3 42242 a502 True
1739298 3881 0 18 False 3 -1 1 17618 44d2 True
1739324 793 0 6 False 3 -1 0 9405 24bd True
1739350 3035 0 18 False 3 -1 1 29148 71dc True
1739376 7250 0 0 False 1 -1 3 56494 dcae True
1739402 3342 0 18 False 3 -1 1 11682 2da2 True
1739428 2538 0 18 False 3 -1 1 30922 78ca True
1739454 432 0 6 False 3 -1 0 46362 b51a True
1739480 3573 0 18 False 3 -1 1 1998 07ce True
1739506 5892 0 18 False 3 -1 2 35472 8a90 True
1739532 3483 0 18 False 3 -1 1 39092 98b4 True
1739558 3191 0 18 False 3 -1 1 25598 63fe True
1739584 4058 0 18 False 3 -1 2 30288 7650 True
1739610 4962 0 18 False 3 -1 2 48155 bc1b True
1739636 3999 0 18 False 3 -1 1 35968 8c80 True
1739662 1797 0 6 False 3 -1 0 48123 bbfb True
1739688 7787 0 0 False 1 -1 3 48671 be1f True
1739714 1642 0 6 False 3 -1 0 21243 52fb True
1739740 3533 0 18 False 3 -1 1 38018 9482 True
1739766 6781 0 0 False 1 -1 3 63922 f9b2 True
1739792 6498 0 0 False 1 -1 3 63623 f887 True
1739818 7744 0 0 False 1 -1 3 38998 9856 True
1739844 4961 0 18 False 3 -1 2 11164 2b9c True
1739870 876 0 6 False 3 -1 0 12568 3118 True
1739896 3901 0 18 False 3 -1 1 5624 15f8 True
1739922 4431 0 18 False 3 -1 2 57225 df89 True
1739948 2113 0 18 False 3 -1 1 7770 1e5a True
1739974 7104 0 0 False 1 -1 3 62188 f2ec True
1740000 1619 0 6 False 3 -1 0 3409 0d51 True
1740026 3114 0 18 False 3 -1 1 22147 5683 True
1740052 6421 0 0 False 1 -1 3 56896 de40 True
1740078 3985 0 18 False 3 -1 1 29706 740a True
1740104 4276 0 18 False 3 -1 2 57226 df8a True
1740130 831 0 6 False 3 -1 0 35274 89ca True
1740156 3470 0 18 False 3 -1 1 38188 952c True
1740182 5841 0 18 False 3 -1 2 3869 0f1d True
1740208 4859 0 18 False 3 -1 2 22914 5982 True
1740234 2891 0 18 False 3 -1 1 607 025f True
1740260 2973 0 18 False 3 -1 1 50169 c3f9 True
1740286 4718 0 18 False 3 -1 2 8814 226e True
1740312 5460 0 18 False 3 -1 2 63133 f69d True
1740338 644 0 6 False 3 -1 0 19802 4d5a True
1740364 672 0 6 False 3 -1 0 56131 db43 True
1740390 6354 0 0 False 1 -1 3 16956 423c True
1740416 2627 0 18 False 3 -1 1 5961 1749 True
1740442 2915 0 18 False 3 -1 1 47918 bb2e True
1740468 90 0 6 False 3 -1 0 55729 d9b1 True
1740494 5506 0 18 False 3 -1 2 43063 a837 True
1740520 2158 0 18 False 3 -1 1 36907 902b True
1740546 4479 0 18 False 3 -1 2 25451 636b True
1740572 6006 0 0 False 1 -1 3 5022 139e True
1740598 3680 0 18 False 3 -1 1 43171 a8a3 True
1740624 4736 0 18 False 3 -1 2 47030 b7b6 True
1740650 39 0 6 False 3 -1 0 51507 c933 True
1740676 3409 0 18 False 3 -1 1 48736 be60 True
1740702 7750 0 0 False 1 -1 3 61307 ef7b True
1740728 1073 0 6 False 3 -1 0 9012 2334 True
1740754 6705 0 0 False 1 -1 3 40327 9d87 True
1740780 5941 0 18 False 3 -1 2 3930 0f5a True
1740806 1534 0 6 False 3 -1 0 53129 cf89 True
1740832 1665 0 6 False 3 -1 0 30712 77f8 True
1740858 7653 0 0 False 1 -1 3 14329 37f9 True
1740884 1133 0 6 False 3 -1 0 48474 bd5a True
1740910 4416 0 18 False 3 -1 2 29657 73d9 True
1740936 1927 0 6 False 3 -1 0 52585 cd69 True
1740962 2454 0 18 False 3 -1 1 19544 4c58 True
1740988 4407 0 18 False 3 -1 2 38552 9698 True
1741014 65 0 6 False 3 -1 0 55449 d899 True
1741040 6024 0 0 False 1 -1 3 6928 1b10 True
1741066 3328 0 18 False 3 -1 1 50297 c479 True
1741092 3554 0 18 False 3 -1 1 6825 1aa9 True
1741118 4827 0 18 False 3 -1 2 59743 e95f True
1741144 4624 0 18 False 3 -1 2 441 01b9 True
1741170 1565 0 6 False 3 -1 0 9800 2648 True
1741196 5035 0 18 False 3 -1 2 59589 e8c5 True
1741222 6557 0 0 False 1 -1 3 64478 fbde True
1741248 7577 0 0 False 1 -1 3 14803 39d3 True
1741274 1688 0 6 False 3 -1 0 26671 682f True
1741300 1650 0 6 False 3 -1 0 34671 876f True
1741326 6159 0 0 False 1 -1 3 8348 209c True
1741352 505 0 6 False 3 -1 0 37732 9364 True
1741378 3709 0 18 False 3 -1 1 46467 b583 True
1741404 128 0 6 False 3 -1 0 57812 e1d4 True
1741430 4265 0 18 False 3 -1 2 25098 620a True
1741456 1200 0 6 False 3 -1 0 14317 37ed True
1741482 3328 0 18 False 3 -1 1 52257 cc21 True
1741508 2386 0 18 False 3 -1 1 24875 612b True
1741534 2926 0- 18 False 3 -1 1 13542 34e6 True
1741594 322 0 6 False 3 -1 0 34554 86fa True
1741620 2803 0 18 False 3 -1 1 14406 3846 True
1741646 2209 0 18 False 3 -1 1 56431 dc6f True
1741672 1475 0 6 False 3 -1 0 39173 9905 True
1741698 2275 0 18 False 3 -1 1 46497 b5a1 True
1741724 2231 0 18 False 3 -1 1 41545 a249 True
1741750 6249 0 0 False 1 -1 3 32312 7e38 True
1741776 6875 0 0 False 1 -1 3 16129 3f01 True
1741802 300 0 6 False 3 -1 0 48296 bca8 True
1741828 3387 0 18 False 3 -1 1 136 0088 True
1741854 4396 0 18 False 3 -1 2 10546 2932 True
1741880 870 0 6 False 3 -1 0 4609 1201 True
1741906 3305 0 18 False 3 -1 1 46207 b47f True
1741932 6378 0 0 False 1 -1 3 16450 4042 True
1741958 6667 0 0 False 1 -1 3 44801 af01 True
1741984 335 0 6 False 3 -1 0 58261 e395 True
1742010 6687 0 0 False 1 -1 3 57061 dee5 True
1742036 315 0 6 False 3 -1 0 7911 1ee7 True
1742062 5687 0 18 False 3 -1 2 56538 dcda True
1742088 244 0 6 False 3 -1 0 16112 3ef0 True
1742114 833 0 6 False 3 -1 0 20104 4e88 True
1742140 5833 0 18 False 3 -1 2 32135 7d87 True
1742166 2943 0 18 False 3 -1 1 27608 6bd8 True
1742192 6458 0 0 False 1 -1 3 9104 2390 True
1742218 5970 0 18 False 3 -1 2 51103 c79f True
1742244 708 0 6 False 3 -1 0 37105 90f1 True
1742270 2370 0 18 False 3 -1 1 22552 5818 True
1742296 782 0 6 False 3 -1 0 30129 75b1 True
1742322 6588 0 0 False 1 -1 3 61740 f12c True
1742348 2230 0 18 False 3 -1 1 63273 f729 True
1742374 6572 0 0 False 1 -1 3 47096 b7f8 True
1742400 4855 0 18 False 3 -1 2 28964 7124 True
1742426 5570 0 18 False 3 -1 2 6334 18be True
1742452 1591 0 6 False 3 -1 0 28451 6f23 True
1742478 7735 0 0 False 1 -1 3 39969 9c21 True
1742504 6866 0 0 False 1 -1 3 61184 ef00 True
1742530 1846 0 6 False 3 -1 0 37263 918f True
1742556 3396 0 18 False 3 -1 1 14789 39c5 True
1742582 7212 0 0 False 1 -1 3 2867 0b33 True
1742608 6375 0 0 False 1 -1 3 8616 21a8 True
1742634 509 0 6 False 3 -1 0 17313 43a1 True
1742660 5725 0 18 False 3 -1 2 4219 107b True
1742686 4010 0 18 False 3 -1 2 13921 3661 True
1742712 2436 0 18 False 3 -1 1 24815 60ef True
1742738 6221 0 0 False 1 -1 3 7575 1d97 True
1742764 3669 0 18 False 3 -1 1 31764 7c14 True
1742790 7761 0 0 False 1 -1 3 57368 e018 True
1742816 4601 0 18 False 3 -1 2 51006 c73e True
1742842 5592 0 18 False 3 -1 2 37202 9152 True
1742868 1367 0 6 False 3 -1 0 18933 49f5 True
1742894 782 0 6 False 3 -1 0 17679 450f True
1742920 5672 0 18 False 3 -1 2 44367 ad4f True
1742946 5906 0 18 False 3 -1 2 19675 4cdb True
1742972 4528 0 18 False 3 -1 2 9988 2704 True
1742998 6572 0 0 False 1 -1 3 5678 162e True
1743024 2884 0 18 False 3 -1 1 45077 b015 True
1743050 7356 0 0 False 1 -1 3 16262 3f86 True
1743076 117 0 6 False 3 -1 0 49130 bfea True
1743102 4353 0 18 False 3 -1 2 18950 4a06 True
1743128 4653 0 18 False 3 -1 2 17522 4472 True
1743154 3663 0 18 False 3 -1 1 56055 daf7 True
1743180 4985 0 18 False 3 -1 2 42704 a6d0 True
1743206 2522 0 18 False 3 -1 1 18640 48d0 True
1743232 1249 0 6 False 3 -1 0 62604 f48c True
1743258 4519 0 18 False 3 -1 2 17695 451f True
1743284 1547 0 6 False 3 -1 0 57956 e264 True
1743310 4182 0 18 False 3 -1 2 8500 2134 True
1743336 1798 0 6 False 3 -1 0 20528 5030 True
1743362 7894 0 0 False 1 -1 3 12768 31e0 True
1743388 156 0 6 False 3 -1 0 9696 25e0 True
1743414 6950 0 0 False 1 -1 3 3006 0bbe True
1743440 1602 0 6 False 3 -1 0 23663 5c6f True
1743466 6142 0 0 False 1 -1 3 14029 36cd True
1743492 2913 0 18 False 3 -1 1 31720 7be8 True
1743518 7672 0 0 False 1 -1 3 49152 c000 True
1743544 533 0 6 False 3 -1 0 54253 d3ed True
1743570 7389 0 0 False 1 -1 3 7450 1d1a True
1743596 7524 0 0 False 1 -1 3 64876 fd6c True
1743622 7472 0 0 False 1 -1 3 3344 0d10 True
1743648 1792 0 6 False 3 -1 0 42074 a45a True
1743674 4373 0 18 False 3 -1 2 15484 3c7c True
1743700 980 0 6 False 3 -1 0 48724 be54 True
1743726 4500 0 18 False 3 -1 2 46091 b40b True
1743752 625 0 6 False 3 -1 0 45970 b392 True
1743778 6855 0 0 False 1 -1 3 4167 1047 True
1743804 6527 0 0 False 1 -1 3 38333 95bd True
1743830 7014 0 0 False 1 -1 3 48610 bde2 True
1743856 83 0 6 False 3 -1 0 35356 8a1c True
1743882 7190 0 0 False 1 -1 3 28462 6f2e True
1743908 6972 0 0 False 1 -1 3 24042 5dea True
1743934 2266 0 18 False 3 -1 1 37920 9420 True
1743960 2139 0 18 False 3 -1 1 53342 d05e True
1743986 7968 0 0 False 1 -1 3 32945 80b1 True
1744012 7593 0 0 False 1 -1 3 51841 ca81 True
1744038 6321 0 0 False 1 -1 3 35554 8ae2 True
1744064 4631 0 18 False 3 -1 2 40488 9e28 True
1744090 772 0 6 False 3 -1 0 49274 c07a True
1744116 2188 0 18 False 3 -1 1 42262 a516 True
1744142 2490 0 18 False 3 -1 1 21532 541c True
1744168 7313 0 0 False 1 -1 3 16740 4164 True
1744194 103 0 6 False 3 -1 0 13888 3640 True
1744220 4435 0 18 False 3 -1 2 20653 50ad True
1744246 4669 0 18 False 3 -1 2 10628 2984 True
1744272 4395 0 18 False 3 -1 2 21809 5531 True
1744298 4555 0 18 False 3 -1 2 14381 382d True
1744324 1446 0 6 False 3 -1 0 2802 0af2 True
1744350 767 0 6 False 3 -1 0 18235 473b True
1744376 5723 0 18 False 3 -1 2 53403 d09b True
1744402 5882 0 18 False 3 -1 2 30159 75cf True
1744428 2524 0 18 False 3 -1 1 28130 6de2 True
1744454 1706 0 6 False 3 -1 0 40499 9e33 True
1744480 586 0 6 False 3 -1 0 63804 f93c True
1744506 936 0 6 False 3 -1 0 16097 3ee1 True
1744532 1196 0 6 False 3 -1 0 31313 7a51 True
1744558 7941 0 0 False 1 -1 3 6147 1803 True
1744584 3757 0 18 False 3 -1 1 18627 48c3 True
1744610 7701 0 0 False 1 -1 3 60185 eb19 True
1744636 3493 0 18 False 3 -1 1 54028 d30c True
1744662 5714 0 18 False 3 -1 2 31826 7c52 True
1744688 3839 0 18 False 3 -1 1 46714 b67a True
1744714 1309 0 6 False 3 -1 0 46361 b519 True
1744740 3084 0 18 False 3 -1 1 55264 d7e0 True
1744766 5297 0 18 False 3 -1 2 5451 154b True
1744792 7772 0 0 False 1 -1 3 32030 7d1e True
1744818 4192 0 18 False 3 -1 2 4415 113f True
1744844 5375 0 18 False 3 -1 2 42142 a49e True
1744870 1684 0 6 False 3 -1 0 22356 5754 True
1744896 5902 0 18 False 3 -1 2 15666 3d32 True
1744922 5148 0 18 False 3 -1 2 45774 b2ce True
1744948 2568 0 18 False 3 -1 1 6199 1837 True
1744974 121 0 6 False 3 -1 0 55081 d729 True
1745000 2559 0 18 False 3 -1 1 13435 347b True
1745026 7449 0 0 False 1 -1 3 10781 2a1d True
1745052 4861 0 18 False 3 -1 2 20833 5161 True
1745078 2103 0 18 False 3 -1 1 21145 5299 True
1745104 5068 0 18 False 3 -1 2 31538 7b32 True
1745130 3418 0 18 False 3 -1 1 26091 65eb True
1745156 3606 0 18 False 3 -1 1 46247 b4a7 True
1745182 7994 0 0 False 1 -1 3 41708 a2ec True
1745208 4584 0 18 False 3 -1 2 18157 46ed True
1745234 5942 0 18 False 3 -1 2 2840 0b18 True
1745260 7222 0 0 False 1 -1 3 40556 9e6c True
1745286 7051 0 0 False 1 -1 3 63879 f987 True
1745312 125 0 6 False 3 -1 0 21189 52c5 True
1745338 7322 0 0 False 1 -1 3 42396 a59c True
1745364 2983 0 18 False 3 -1 1 50963 c713 True
1745390 5395 0 18 False 3 -1 2 26075 65db True
1745416 7829 0 0 False 1 -1 3 26539 67ab True
1745442 6984 0 0 False 1 -1 3 10581 2955 True
1745468 4856 0 18 False 3 -1 2 53971 d2d3 True
1745494 1995 0 6 False 3 -1 0 4724 1274 True
1745520 3286 0 18 False 3 -1 1 11637 2d75 True
1745546 7077 0 0 False 1 -1 3 54489 d4d9 True
1745572 256 0 6 False 3 -1 0 39025 9871 True
1745598 1102 0 6 False 3 -1 0 21580 544c True
1745624 4685 0 18 False 3 -1 2 40391 9dc7 True
